Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
WHXq62VCaCM,Ugy2etRe9icIyiJ4PFd4AaABAg,2022-05-09T07:07:17Z,2022-05-09T07:07:17Z,0,"Yeah, I am not watching this until the wrestling ballerina apologizes to Taiwan! (which is a country btw)",NON_HATE,0.9245523810386658
WHXq62VCaCM,UgwSAcuS8mUwm4nBtFp4AaABAg,2022-05-09T05:52:17Z,2022-05-09T05:52:17Z,1,"F John Cena, he’s a traitor. Maybe he’ll reply to me in Chinese",NON_HATE,0.8184149861335754
WHXq62VCaCM,UgyY0i53-6FjmRcodIt4AaABAg,2022-05-09T03:57:42Z,2022-05-09T03:57:42Z,1,Please release in India 😟,NON_HATE,0.9668028354644775
WHXq62VCaCM,Ugw2MuH9b6EBGvmWWAl4AaABAg,2022-05-03T20:25:39Z,2022-05-03T20:25:39Z,0,This is just stupid. Why make a series about peace maker when he is not eaven in the series,NON_HATE,0.8744620680809021
WHXq62VCaCM,Ugx55GZQiPsRaVF4tLl4AaABAg,2022-05-03T20:19:08Z,2022-05-03T20:19:08Z,0,"The rest of the supporting cast is good , they carry the series they're funny  , John Cena's acting though is WWE cheesy , it's horrible in any movie , his not a real actor , his an expensive  high budget extra who was popular  through WWE and get carried by a high budget",NON_HATE,0.9383916854858398
WHXq62VCaCM,UgwuRjMxLOiBOucVOPR4AaABAg,2022-05-03T20:08:07Z,2022-05-03T20:08:07Z,0,"Idk why but having john cena be cast in peacemaker makes it look/feel like just a youtube skit/film......i dont think its because of the wrestling thing cause dwayne johnson's transition into movie acting was good and seemed natural, like he was playing his part/role well......this just looks like john cena playing as himself playing a role",NON_HATE,0.9399036169052124
WHXq62VCaCM,UgzBRRAMrTVmOHG6HR94AaABAg,2022-05-03T15:01:27Z,2022-05-03T15:01:27Z,0,"Peacemaker hindi dubbing is super but hindi dubbing is unofficial but so far. Hindi. I can't stop laughing in hindi dubbing. ,🤣🤣🤣🤣🤣🤣🤣🤣",NON_HATE,0.9535397887229919
WHXq62VCaCM,UgzK-n3DZ3_9rYg8YCh4AaABAg,2022-05-03T13:34:49Z,2022-05-03T13:34:49Z,0,I never saw this type super web series. Peacemaker is my favorite character. 🤣🤣,NON_HATE,0.96439129114151
WHXq62VCaCM,UgzUyJCEtMVQZ-f35_J4AaABAg,2022-05-02T11:29:39Z,2022-05-02T11:29:39Z,0,Dearey me,NON_HATE,0.9777136445045471
WHXq62VCaCM,Ugy1SIdoPatxQ_j-dCR4AaABAg,2022-05-02T00:51:54Z,2022-05-02T00:51:54Z,0,"GROWTH-HORMONE NOSE JOHN CENA, AFTER ALL THAT STEROID AND HORMONE USE.  LOL!!!",NON_HATE,0.7837221622467041
WHXq62VCaCM,Ugy0Ix5AONwdxjulnXV4AaABAg,2022-05-01T02:59:03Z,2022-05-01T02:59:03Z,73,John Cena finally found his role! And best part is that he's in the same universe as the Rock's Black Adam!,NON_HATE,0.9610557556152344
WHXq62VCaCM,UgymEYlJjojykjdWSqp4AaABAg,2022-04-25T05:23:49Z,2022-04-25T05:23:49Z,1,What's the name of OST @ 1:44,NON_HATE,0.9702785015106201
WHXq62VCaCM,UgxAZBxDbq2-X4DWGVt4AaABAg,2022-04-24T20:18:57Z,2022-04-24T20:18:57Z,0,"Peacemaker,…awesome!!. I love it🥳🥳😍😍",NON_HATE,0.9601002335548401
WHXq62VCaCM,UgzwtIgtRGR_NpZMt_x4AaABAg,2022-04-23T17:29:04Z,2022-04-23T17:29:04Z,0,Terrible.,NON_HATE,0.9781283736228943
WHXq62VCaCM,UgyH0Vhm6YXapH95q7J4AaABAg,2022-04-22T04:24:20Z,2022-04-22T04:24:20Z,0,"At last a non woke DC antihero, brilliant, John cena's role is great, the whole team add that no nonsense touch to it also, think this is better than Suicide squad.",NON_HATE,0.9686840176582336
WHXq62VCaCM,UgzsFT35MB9KGHxDf7V4AaABAg,2022-04-21T21:21:21Z,2022-04-21T21:21:21Z,0,Of all people why cast John Xena.,NON_HATE,0.9753634929656982
WHXq62VCaCM,UgwjKhSwmNfjeTbesyZ4AaABAg,2022-04-19T09:52:46Z,2022-04-19T09:52:46Z,0,I wish he never died in suicide squad😭😭😭,NON_HATE,0.9543195366859436
WHXq62VCaCM,Ugwfx_LaTyz4GsYn0S14AaABAg,2022-04-18T00:46:34Z,2022-04-18T00:46:34Z,1,This show is an awesome watch & I cannot wait for season2,NON_HATE,0.9738848805427551
WHXq62VCaCM,UgwryG2xfaafGe0jB_l4AaABAg,2022-04-17T06:48:57Z,2022-04-17T06:48:57Z,0,"Fun Fact: DC doesn't really own the rights to Peacemaker, the character was created in 1966 and they never bothered to renew the copyright on him. Have fun with that.",NON_HATE,0.9652345180511475
WHXq62VCaCM,Ugx2AXankO4BBvOmEth4AaABAg,2022-04-15T20:38:07Z,2022-04-15T20:38:07Z,2,"When Steven Universe ended, I was still waiting for Jaspers redemption arc. Now that I've seen this, I have finally realised, that we don't need an arc but a full spinoff with her as the main protagonist!",NON_HATE,0.9582351446151733
WHXq62VCaCM,UgySM1EDEoF9VpUV5w54AaABAg,2022-04-14T12:44:14Z,2022-04-14T12:44:14Z,2,"I saw the Trailer, I saw John Sena, I said no.   Boy was i wrong.",NON_HATE,0.9710322618484497
WHXq62VCaCM,Ugw86_TRy1Hr934Efox4AaABAg,2022-04-11T02:55:10Z,2022-04-11T02:55:10Z,0,Why is this not simultaneously released this in India? Such a massive content consuming audience with a ton of John Cena fans.,NON_HATE,0.9694255590438843
WHXq62VCaCM,Ugy9bzkJ-4BjC1jRxfx4AaABAg,2022-04-10T06:54:01Z,2022-04-10T06:54:01Z,0,I want thisin hindi❤️❤️❤️,NON_HATE,0.912638783454895
WHXq62VCaCM,UgzO4XL5r4qiXUO8NFx4AaABAg,2022-04-08T13:58:31Z,2022-04-08T13:58:31Z,0,.,NON_HATE,0.9787155389785767
WHXq62VCaCM,UgxWpHj2MaeYJ86NwMh4AaABAg,2022-04-08T11:51:45Z,2022-04-08T11:51:45Z,1,More woke crap... Thank of the carbon footprint making this junk causes.,NON_HATE,0.7462287545204163
WHXq62VCaCM,Ugy0h_eGsEtkXPWfJrR4AaABAg,2022-04-08T01:03:29Z,2022-04-08T01:03:29Z,0,David Ayer's Peacdmaker (2021-2022),NON_HATE,0.9738742709159851
WHXq62VCaCM,UgyOVi5Agu6s4NjzagV4AaABAg,2022-04-08T01:02:30Z,2022-04-08T01:02:30Z,0,Is not for james gunn is David ayer,NON_HATE,0.9547143578529358
WHXq62VCaCM,UgzwNm0dcoLXj2VSFWt4AaABAg,2022-04-04T10:23:20Z,2022-04-04T10:23:20Z,1,"I am so confused, why did they choose to make peacemaker invisible?",NON_HATE,0.9550741314888
WHXq62VCaCM,UgzN5T92dvXZyVB0ehR4AaABAg,2022-04-03T06:37:28Z,2022-04-03T06:37:28Z,1,Can’t wait for Season 2,NON_HATE,0.9750311970710754
WHXq62VCaCM,Ugy_96uAjf6CL_GFPrV4AaABAg,2022-04-01T22:37:47Z,2022-04-01T22:37:47Z,0,This show is hilarious 🤣 🇮🇪🇮🇪🇮🇪,NON_HATE,0.9519388675689697
WHXq62VCaCM,UgyHxblrEi30V-hfejt4AaABAg,2022-03-29T21:52:57Z,2022-03-29T21:52:57Z,0,So good!,NON_HATE,0.9769565463066101
WHXq62VCaCM,UgzYTW3GGf10bRVNBHF4AaABAg,2022-03-28T09:18:54Z,2022-03-28T09:18:54Z,5,"Easily one of the greatest tv shows ever made. Thank you Mr Gunn for this master ""peace"". 🙏",NON_HATE,0.8915705680847168
WHXq62VCaCM,UgxOPhKsQqpDkSMZ9XR4AaABAg,2022-03-25T07:10:43Z,2022-03-25T07:10:43Z,1,Eat PEACE motha fucka!! haha,NON_HATE,0.7912644147872925
WHXq62VCaCM,UgyOCEWzSxhqN48_5qx4AaABAg,2022-03-22T21:04:46Z,2022-03-22T21:04:46Z,0,One of the best films,NON_HATE,0.9730315208435059
WHXq62VCaCM,Ugy6m88pC8Gor8UKuqx4AaABAg,2022-03-22T15:44:14Z,2022-03-22T15:56:33Z,8,I freaking love this show 😍.  I find myself doing the dance routines 🤣that come at the beginning of this show. It's freaking awesome 👌,NON_HATE,0.9671507477760315
WHXq62VCaCM,UgwrM9AmzZjmiiZHVv94AaABAg,2022-03-21T19:48:31Z,2022-03-21T19:48:31Z,0,Thoroughly enjoyed this. Although a bit of variety in the OST for Season 2 would be greatly appreciated.,NON_HATE,0.9735621809959412
WHXq62VCaCM,UgxK_L36XhyLhXvX5k94AaABAg,2022-03-21T17:21:14Z,2022-03-21T17:21:14Z,0,This series is Fkng Awsomeeeeee.....love cena and the team i have been 4 episodes hooked up its fantastic...wanna know moreeeee,NON_HATE,0.9720929265022278
WHXq62VCaCM,Ugz4jGHT6rL4Svpo6eN4AaABAg,2022-03-18T11:03:40Z,2022-03-18T11:03:40Z,0,👍☘️,NON_HATE,0.9780728220939636
WHXq62VCaCM,Ugzp_y5C48XdxXVBPcJ4AaABAg,2022-03-17T22:30:13Z,2022-03-17T22:30:31Z,0,"I don’t really get what the point of casting John Cena in movies and tv shows is, when you can’t even see him.",NON_HATE,0.9709095358848572
WHXq62VCaCM,Ugz3li6Eh4KoU28elHJ4AaABAg,2022-03-17T19:15:35Z,2022-03-17T19:15:35Z,1,the first DC show where we can't see the protagonist,NON_HATE,0.9656193852424622
WHXq62VCaCM,Ugx_EU-MqYYN2IDnaUJ4AaABAg,2022-03-16T22:56:22Z,2022-03-16T22:56:22Z,1,Keep trying DC you are getting closer.,NON_HATE,0.9770904779434204
WHXq62VCaCM,Ugy2Ivn3PbGMHoNfM1V4AaABAg,2022-03-16T19:53:39Z,2022-03-16T19:53:39Z,0,Very nice acting jon cena Blockbuster,NON_HATE,0.9492393136024475
WHXq62VCaCM,Ugx83QcEc14sVFWgjv14AaABAg,2022-03-16T16:52:32Z,2022-03-16T16:52:32Z,0,It was funny... Could've been better but there is just so much pandering and forced diversity...,NON_HATE,0.9402581453323364
WHXq62VCaCM,Ugxz3J3tfi8ANUD3-o94AaABAg,2022-03-15T00:52:29Z,2022-03-15T00:52:29Z,1,This show is amazing,NON_HATE,0.974277138710022
WHXq62VCaCM,UgxFjl4a5xWfOmIjCh54AaABAg,2022-03-14T15:42:02Z,2022-03-14T15:42:19Z,1,Bhai HBO max India mein bhi aao Kabhi,NON_HATE,0.9652765989303589
WHXq62VCaCM,UgyHTktsNlr-xuMtV4d4AaABAg,2022-03-14T11:29:59Z,2022-03-14T11:29:59Z,0,This series is way better than Batman series/movie,NON_HATE,0.9699966907501221
WHXq62VCaCM,UgxOqjdLACPiZJidTPB4AaABAg,2022-03-14T01:26:38Z,2022-03-14T01:26:38Z,0,16 Times World Champion John Cena.....,NON_HATE,0.9707596898078918
WHXq62VCaCM,Ugxmw_dP4ev1ohRrkkd4AaABAg,2022-03-12T13:21:10Z,2022-03-12T13:21:10Z,0,Is this for millenial man boys?,NON_HATE,0.9769055843353271
WHXq62VCaCM,Ugx1gValv_lJnlI3g3B4AaABAg,2022-03-09T13:10:11Z,2022-03-09T13:10:11Z,1,Wdym peacemaker i just see a floating golden helmet,NON_HATE,0.965023398399353
WHXq62VCaCM,UgztORoKbiLdJDUXYzN4AaABAg,2022-03-08T08:53:44Z,2022-03-08T08:53:44Z,0,John Cena is BACK,NON_HATE,0.9515401124954224
WHXq62VCaCM,Ugz2ICbJisEMmf1QG-B4AaABAg,2022-03-07T19:35:50Z,2022-03-07T19:35:50Z,0,John Cena aka the Chinese Propaganda machine. Shame on you for disrespecting the democratic people of Taiwan. #YouCantCCPMe,NON_HATE,0.7577460408210754
WHXq62VCaCM,Ugy_yThkVOL-u7uKY3Z4AaABAg,2022-03-06T08:32:30Z,2022-03-06T08:32:30Z,0,Superhero movies Are widely wAtched by kids. And so it must be decent.,NON_HATE,0.9720778465270996
WHXq62VCaCM,UgwIBrOiuea3okLrc014AaABAg,2022-03-06T08:28:39Z,2022-03-06T08:30:00Z,0,"Why not make it like Avengers , you don't have to be vulgar or slang or violent.",NON_HATE,0.8932600021362305
WHXq62VCaCM,UgwqavZhiEePgvYiiFR4AaABAg,2022-03-06T08:26:33Z,2022-03-06T08:26:33Z,0,"Somebody tell this English movies to not include all those unnecessary scenes and language. Your show can still be good. and more populAr. Make it family friendly, so we can watch with siblings. This is not good trend.",NON_HATE,0.9594036340713501
WHXq62VCaCM,Ugw7sq8W4DMcLSCG8Mt4AaABAg,2022-03-06T08:24:39Z,2022-03-06T08:24:39Z,0,"When I wAtched superhero movies like AvenGer, Or justice leAgue, I sAid ""Good"". Because it was family friendly. But now all these kind of scene prop up, not good for generation.",NON_HATE,0.9512175917625427
WHXq62VCaCM,Ugxl8uv5yxGiz64ilPx4AaABAg,2022-03-05T18:24:08Z,2022-03-05T18:24:08Z,0,Peacemaker show reminds me of Doom Patrol. Peacemaker himself reminds me of Robotman.,NON_HATE,0.9691178798675537
WHXq62VCaCM,UgziwEQZT6L3dahjywh4AaABAg,2022-03-04T04:28:45Z,2022-03-04T04:28:45Z,0,Who is fan of John Cena from WWE,NON_HATE,0.9473657011985779
WHXq62VCaCM,Ugza8QY86xFpTntj40h4AaABAg,2022-03-04T00:03:19Z,2022-03-04T00:03:19Z,1,Bing Chilling in DC?,NON_HATE,0.9768780469894409
WHXq62VCaCM,UgwTLedR3J_zoRFzrGF4AaABAg,2022-03-02T21:17:55Z,2022-03-02T21:17:55Z,3,I just finished the series. İt was amazing.,NON_HATE,0.9773419499397278
WHXq62VCaCM,UgwUF-NUYfKwB2dzOT54AaABAg,2022-03-02T12:07:22Z,2022-03-02T12:07:22Z,0,"mr Peacemaker, is Taiwan a country?",NON_HATE,0.9584323167800903
WHXq62VCaCM,UgyGz7hwXfuspwUWuuV4AaABAg,2022-03-01T22:08:39Z,2022-03-01T22:10:27Z,3,"Give us SEASON 2…. This is the best show ever! Hardcore is amazing!!!! 😍🥰

This show cracks me up! 😂🤣

The intro is gr8 and I love Eaglie 🦅",NON_HATE,0.8980986475944519
WHXq62VCaCM,UgyMbVVCQ59HJj4rzKJ4AaABAg,2022-03-01T00:19:46Z,2022-03-01T00:19:46Z,0,A show with no main character?,NON_HATE,0.9768898487091064
WHXq62VCaCM,Ugxg9n--7kb5Jg0sRcF4AaABAg,2022-02-28T22:44:18Z,2022-02-28T22:44:18Z,1,"I liked him in the second suicide squad, I figured the show would be good
it was AMAZING
Wish i could zap my memory so I could watch it again for the first time. 
Loved everything about it, the odd and catchy opening sequence, the throwback to glam rock, the oodles of jokes sprinkled throughout.  
James Gunn is kinda of a genius",NON_HATE,0.95833420753479
WHXq62VCaCM,Ugz7eyIXrmdNFwqADAt4AaABAg,2022-02-28T17:32:54Z,2022-02-28T17:32:54Z,0,SICK 🤘🏻,NON_HATE,0.9724235534667969
WHXq62VCaCM,Ugx2dwRppObDztk2h8B4AaABAg,2022-02-27T23:08:09Z,2022-02-27T23:08:09Z,1,Hit a like if you think people should watch this,NON_HATE,0.9724310040473938
WHXq62VCaCM,UgxJg1N29zzmJ4EdQqd4AaABAg,2022-02-27T21:46:11Z,2022-02-27T21:46:23Z,0,Leota is an awful character. Hope she doesn’t come back for season 2,NON_HATE,0.9600268602371216
WHXq62VCaCM,Ugx2KC9pUcctrNaXdMp4AaABAg,2022-02-27T20:21:12Z,2022-02-27T20:23:27Z,3,"I attempted to watch this, only made it about 10 mins into the first episode before I saw it was going to be a woke mess.  PASS! I dont have time for woke garbage!",NON_HATE,0.951837420463562
WHXq62VCaCM,UgwXOE54zLu1HUtPTbp4AaABAg,2022-02-27T19:25:07Z,2022-02-27T19:25:07Z,0,"They kept Vigilante's Identity for far too long , BUT ITS IN THE FRIGGIN TRAILER!!",NON_HATE,0.9130991101264954
WHXq62VCaCM,UgxxWR84K_iQaUyzEOd4AaABAg,2022-02-27T03:49:12Z,2022-02-27T03:49:12Z,0,Nailed it,NON_HATE,0.97764652967453
WHXq62VCaCM,UgwCieD7396PsyHHS_h4AaABAg,2022-02-27T00:33:25Z,2022-02-27T00:33:25Z,0,"That looks amazing. 
A  good mix of silly. 

I like Peace Maker. Perfect casting there. He's not as bright as some , but he also knows it. And he has a pet Eagle called Eagly. Very cute!",NON_HATE,0.9542620182037354
WHXq62VCaCM,UgyTjgUO5BttK34mPa14AaABAg,2022-02-26T22:05:15Z,2022-02-26T22:05:15Z,4,Just finished it. Excellent TV series. Best show on HBO in a long time.,NON_HATE,0.9753340482711792
WHXq62VCaCM,Ugx0ijqizPXBhtUo36N4AaABAg,2022-02-26T18:55:55Z,2022-02-26T18:55:55Z,1,Where is the Peacemaker?? Everything is fine except the main Protagonist(Peacemaker) is nowhere to be seen. 😓,NON_HATE,0.958960771560669
WHXq62VCaCM,Ugy4lUvD4fjs74F8CN14AaABAg,2022-02-26T11:09:03Z,2022-02-26T11:09:03Z,2,"i love how its a john cena movie but in the subtitles it says ""rock music playing"" 2:20",NON_HATE,0.9633445739746094
WHXq62VCaCM,Ugymr4jd25Y3H8yu5cd4AaABAg,2022-02-25T18:18:14Z,2022-02-25T18:18:14Z,2,Peacemaker now is in the top of Superheros well done JohnCena,NON_HATE,0.9459296464920044
WHXq62VCaCM,UgzaG-zUZd9Dnuhrfjt4AaABAg,2022-02-25T17:36:16Z,2022-02-25T17:36:16Z,0,it didn't seem that much great Trailer though but It's good!,NON_HATE,0.9749283194541931
WHXq62VCaCM,UgyU1eqghZykNqUHb_Z4AaABAg,2022-02-24T12:23:32Z,2022-02-24T12:23:32Z,0,"John ""the commie kisser"" Cena.  Pass.",NON_HATE,0.9016889333724976
WHXq62VCaCM,UgzgVDAhHjQ3TqTp0Yl4AaABAg,2022-02-24T06:33:30Z,2022-02-24T06:33:30Z,2,I like how the fat girl gets bigger every episode. The last close up made me jump out of my seat. She is uuuge!,NON_HATE,0.9424306154251099
WHXq62VCaCM,Ugx1fpnUouyZtDOL4ll4AaABAg,2022-02-24T03:27:23Z,2022-02-24T03:27:23Z,0,"John Cena's acting s ok, not that great ,  wat can I say there aren't anymore proper action stars anymore like Stallone, Shwartnegger  or Van Damme as for other top actors like Nicholas cage, Bruce Willis, Mel Ginson ,  well they all given B grade movies now .",NON_HATE,0.9628311991691589
WHXq62VCaCM,UgyXgdh9sCHD848TxGJ4AaABAg,2022-02-23T21:50:28Z,2022-02-23T21:50:28Z,3,"Just came here to say, thank you James Gunn😂😂, I had not laughed since Covid happened and this made me laugh my guts off, even while laughing, my brain said wtf are you watch😂😂😂😂, thank you",NON_HATE,0.9326964020729065
WHXq62VCaCM,UgxktRYF9eJmQ7g-0Th4AaABAg,2022-02-23T18:03:38Z,2022-02-23T18:03:38Z,1,"Our favorite hero
John Cena😀✌✌
+15 credit points",NON_HATE,0.9687412977218628
WHXq62VCaCM,UgxrvoXDMcAhhn7M_794AaABAg,2022-02-23T14:42:37Z,2022-02-23T14:42:37Z,0,Hindi dubbed please,NON_HATE,0.9744319319725037
WHXq62VCaCM,UgxplIsIxiEmhhWhhKF4AaABAg,2022-02-22T18:12:31Z,2022-02-22T18:12:31Z,241,This show is brilliant. A perfect mixture of goofy and serious storytelling. Everyone nails their character and James Gunn again proves to be mind blowing.,NON_HATE,0.9728602170944214
WHXq62VCaCM,Ugxwz6YhUKN-3MBD6DJ4AaABAg,2022-02-22T14:49:10Z,2022-02-22T14:49:10Z,1,"Toilet bowl head with a gun, cool.",NON_HATE,0.9764116406440735
WHXq62VCaCM,Ugw-cEabP7Ya3So9n914AaABAg,2022-02-22T14:29:10Z,2022-02-22T14:29:10Z,3,Just finished binge watching Peacemaker and it’s awesome 🤩 I loved it.,NON_HATE,0.9757592082023621
